"row_names","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"CONTROL.GSM1000016","10.7879","9.7557","11.2916","5.9167","10.2123","8.239","11.5098","8.3027","13.4267","9.063","11.53","6.1715","7.7957","7.7498","8.1288","13.3964","7.2586","7.0914","5.859","6.0812","7.4947","6.3573","10.3148","9.2393","9.8207","5.4827","7.5751","6.0625","7.5758","6.5527","9.4369","8.018","8.081","6.6557","8.8158","7.6658","14.3009","12.3682","6.2211","15.0186","10.3643","10.1522","6.6716","8.7342","11.5297","8.6355","7.8447","10.2763","8.9802","8.7528","10.6974","10.4826","14.0258","10.317","8.7417","6.1296","7.1592","11.088","7.1052","5.2793","5.778","9.6714","6.3365","6.1738","13.2094","8.8391","6.8527","8.604","11.3259","6.1623","9.3776","7.986","6.9299","8.8622","7.7292","7.429","5.7009","6.9866","6.2711","12.3788","9.0692","6.2788","12.1373","7.2927","6.1611","7.6235","7.395","10.0172","11.2606","10.9241","13.6086","11.0515","6.1075","8.6773","9.5396","7.169","6.8615","6.133","12.1516","7.0618","11.9206","6.0935","5.5818","9.2842","9.9648","11.2062","11.1369","10.5752","13.5634","10.9702","6.5268","5.6563","5.8837","6.4883","6.4274","5.531","5.7077","8.223","9.05","5.9393","8.4471","8.2308","5.8952","8.5891","8.5367","9.4489","8.9861","5.6897","11.3431","8.6992","10.8329","7.3779","7.5458","6.9323","13.1528","6.2996","7.2451","8.2905","12.8209","10.4149","11.5342","11.812","10.9197","9.0462","12.0611","12.0119","8.8415","7.7086","6.4415","13.1823","12.3107","10.5854","7.7698","6.3677","8.3189","5.6383","6.2181","11.4812","7.0174","11.2048","8.5106","8.7729","10.3494","13.5803","5.7573","6.0964","10.3027","12.0314","9.2638","13.6939","11.3715","9.3201","8.1306","10.4805","13.8153","6.9751","9.4946","6.7919","7.5701","7.8911","6.5477","7.8586","7.5621","11.983","7.7382","7.3984","9.7022","9.6432","6.3691","9.7533","10.0795","9.4972","9.5252","6.2981","8.5068","9.0345","8.9556","8.9126","10.3836","13.0806","11.2262","11.1393","12.5615","12.9125","9.4794","6.2066","9.0743","14.526","9.7408","7.6592","8.6535","11.3373","13.6966","6.847"
"CONTROL.GSM1000017","10.6181","9.7694","10.4796","5.5302","9.9713","7.9838","11.2921","8.9308","13.5572","9.6965","11.198","6.4434","8.3317","7.9595","8.0374","13.1857","6.9561","7.3735","6.0523","6.1606","8.5527","6.052","10.5482","9.1612","9.9446","5.5489","8.9469","6.4081","6.286","6.2311","9.6628","8.3291","8.7465","6.2063","9.0779","8.0625","14.6419","11.9356","6.647","15.1877","9.0226","10.2494","8.116","8.5817","11.8396","8.6065","7.9975","10.0927","9.237","9.2815","10.1996","11.1944","14.3842","10.5496","6.8053","5.9884","6.1772","11.0629","8.0005","5.6724","5.6034","9.9079","6.735","6.6571","13.3811","9.0039","7.0888","8.7565","11.6744","7.5273","8.9296","6.0103","7.1919","9.5606","8.2833","7.2163","6.0525","7.3393","5.9167","12.5579","9.3136","6.219","11.5041","7.5869","5.981","7.8778","7.2592","10.3269","11.7683","10.0611","13.5114","11.6511","5.9722","8.6943","10.5422","7.7118","6.6342","6.2177","11.907","7.5919","11.9659","5.8613","5.4204","10.1273","10.3525","11.1931","11.6948","9.1499","12.6007","11.0094","6.4721","5.5638","5.4857","6.5373","8.7448","6.2663","7.5475","8.2588","8.9482","5.8883","7.9947","8.8513","5.9329","9.4948","8.6945","9.7737","9.2061","5.8229","11.7277","8.9425","10.9833","7.0012","8.0816","6.6425","13.5813","6.7385","7.8946","8.2409","14.1728","10.6082","12.618","12.2622","11.2736","9.998","12.2438","12.4903","9.6775","8.6017","6.83","13.0278","12.1006","11.0463","7.4476","5.87","8.89","5.9276","6.7215","11.4401","7.0127","11.8928","10.4842","9.1531","10.0994","13.7787","6.0713","6.6921","10.619","12.2849","9.1229","13.2082","9.6901","10.1742","8.8051","10.6914","13.9495","6.6916","9.7684","7.2814","8.3349","8.8169","6.5029","8.3322","9.2924","12.1449","7.1899","7.8094","9.8129","10.1015","6.5046","10.0106","10.2582","9.3588","9.7642","7.0004","8.4394","9.3979","10.242","8.9136","10.3581","13.2312","11.8326","11.0371","12.2687","12.7671","10.0872","6.6486","9.5737","14.4485","9.7599","8.5423","8.8809","11.9735","13.6412","6.8518"
"CONTROL.GSM1000020","12.2049","10.3113","9.9828","5.5124","9.8738","8.6227","11.3587","9.0008","12.4709","9.1635","9.5162","6.9313","9.4565","7.9243","7.7635","13.3242","7.6809","8.1087","6.1763","6.1275","7.3155","6.581","9.6871","9.2112","10.3383","5.621","8.4074","6.2633","7.9255","6.4621","11.1998","7.9828","8.0378","6.2675","9.9407","7.5407","13.9644","12.9794","6.3841","14.6656","9.5844","10.3859","9.1223","9.6241","12.0777","11.1972","9.0342","11.0439","7.9576","10.2179","10.9872","11.3781","13.6825","11.8338","7.1833","6.4661","6.2276","10.5053","8.1726","6.1086","5.5499","9.3522","6.7606","6.4864","12.7103","8.4775","7.6183","8.8685","10.5289","7.4168","9.5337","7.4865","6.7536","9.903","7.6989","7.9237","5.8062","6.8099","6.4938","13.0509","9.2008","5.9286","11.3577","7.0856","5.9552","7.7967","7.8284","10.0606","12.0246","10.8013","13.6112","11.4358","6.9456","8.6941","9.8754","9.1065","7.566","6.2325","11.1359","8.0139","12.5679","5.728","5.4973","8.9246","12.4772","9.4186","11.8012","8.6562","14.6293","12.2985","6.3829","5.5007","5.6836","7.1009","10.7115","7.951","9.7216","8.1704","9.6033","6.3566","7.7399","9.6271","6.1414","9.1659","9.7902","10.1152","8.6627","6.3711","12.6329","10.6648","10.1263","8.5311","7.8961","7.5867","11.7422","6.7834","7.639","7.7952","8.9476","11.1323","10.6932","10.382","11.2661","10.3467","12.7258","10.7792","9.2994","9.0977","6.9006","13.1025","12.0342","12.8535","8.5038","5.7768","7.752","5.9128","6.4197","8.9836","8.0276","10.7616","9.0233","9.4092","10.8905","14.3126","5.7854","6.2239","9.8491","11.8304","8.7499","10.5471","12.2114","9.8557","7.6025","11.2863","12.3685","7.3477","8.7121","6.1447","7.9322","8.0223","7.0503","8.3451","9.0963","13.3033","7.1122","7.6661","10.061","10.5795","6.6681","9.6715","10.6109","9.8911","10.0892","8.0763","8.4782","10.074","9.2437","9.7053","10.7083","11.4858","9.1146","11.259","11.5567","12.5218","10.2442","6.7286","9.6944","14.6125","10.1146","9.534","10.6695","10.8211","13.1653","6.8087"
"CONTROL.GSM1000022","11.9859","10.367","9.8173","5.7624","9.9368","8.5337","11.3012","9.6558","11.7015","9.3614","9.07","6.1402","8.4891","9.1708","7.9032","13.644","7.2915","7.1648","5.4887","6.3389","6.1975","8.2283","10.5412","9.0106","10.233","5.6243","7.3706","6.6992","7.7641","8.0873","10.4894","7.193","8.3253","6.426","9.9993","8.8326","13.8638","13.2287","7.7264","14.3882","9.4435","10.7103","6.7184","9.2958","12.0052","8.512","7.5595","9.6173","8.8332","9.4061","10.9561","11.0693","13.0638","11.1773","8.1125","6.5796","6.0437","9.8798","8.1428","5.1723","5.8241","8.4742","6.0645","6.3854","13.3498","8.9451","8.3072","9.8212","10.5512","6.186","10.3173","7.0243","5.9355","9.281","8.7172","6.9608","5.7806","7.1761","6.111","12.4912","7.5064","6.0182","11.377","8.1312","6.2217","7.2871","8.339","9.9751","10.884","11.3627","13.9442","11.5001","7.4063","8.4032","9.0775","6.5445","7.082","6.1135","10.4703","7.5478","12.2034","7.3057","5.5344","9.0318","11.4891","9.3721","11.8642","8.5372","14.533","11.2413","7.2452","5.7401","5.7342","7.995","6.3512","5.5832","5.3548","7.6031","10.2262","6.7858","7.7939","8.279","6.057","10.3134","10.264","9.9284","8.7627","6.3474","12.1698","10.8473","10.6878","8.3954","7.0995","5.9287","11.5296","8.8279","7.9056","7.6179","8.7134","11.2233","10.3988","9.682","11.0916","9.8621","12.2074","11.2637","9.2897","8.2211","9.2354","13.1016","11.9316","12.1865","8.4999","6.2188","8.1022","5.6499","7.2294","9.4655","7.7649","11.08","7.0787","9.6831","10.5333","14.0437","6.2347","6.1298","9.8688","11.5277","8.6806","10.878","12.9045","9.7301","8.8995","10.9343","12.3372","6.7924","7.4269","6.4716","8.4703","9.0004","6.2031","8.5967","8.2944","12.7692","6.9073","7.4847","9.465","11.6715","6.5257","10.1322","10.9108","9.6976","9.227","5.9707","8.5169","10.3353","9.1682","9.0064","10.8934","11.0417","6.5413","10.8748","11.7415","12.9995","8.8332","6.3024","9.4265","14.5084","9.9445","7.899","9.4238","9.6951","14.0326","6.526"
"CONTROL.GSM1000025","12.6527","9.6618","10.3784","5.8078","10.6434","7.8278","11.8716","8.8194","12.6414","9.5736","10.0747","6.2962","7.9938","9.2763","7.6741","13.1857","6.6915","6.6556","5.8119","6.3694","7.1864","8.2548","9.8091","8.9697","9.2274","5.6385","6.9806","5.947","7.524","7.5185","10.3983","8.1916","7.9166","6.3145","9.522","7.6872","14.0574","12.733","6.5808","15.1597","9.5461","10.7412","6.7782","9.3785","11.8017","9.0729","7.9174","9.5239","8.1047","10.1083","10.2964","11.8256","13.4978","10.3105","7.2007","6.1831","5.689","9.9363","7.8987","5.3584","5.899","9.6828","6.0998","6.2599","13.5032","8.3338","7.7541","8.8129","10.459","6.0631","10.4945","6.3786","6.8044","9.1352","8.1959","6.7354","5.7598","6.8938","6.356","11.8991","8.7895","5.9591","10.8789","8.9115","5.6375","7.3765","6.8283","10.7028","11.1","11.1113","13.6368","11.3729","7.1945","8.1058","8.3724","6.6895","6.9597","7.1826","11.705","7.0555","12.1176","6.1028","5.4917","9.2228","11.3329","10.1076","11.893","8.8384","14.0821","11.8943","8.3502","5.7156","5.8101","7.9088","6.2831","5.6848","5.386","8.4197","10.539","6.2245","6.919","8.2245","6.5276","9.2104","9.5006","9.3204","9.1607","6.2159","11.1723","9.6073","10.04","7.3113","6.9416","6.0489","11.5207","6.6713","7.3844","8.0284","8.1267","10.9906","10.4491","9.5697","10.8995","10.2431","10.9805","11.7417","8.4794","9.0419","7.9966","13.0444","12.3241","11.55","9.1394","6.6632","6.9213","5.5342","6.4573","10.3034","7.7276","11.235","6.6119","10.2086","10.8442","13.7322","5.9467","6.1715","9.751","12.2218","7.8222","12.2706","11.866","9.5591","8.6597","9.9054","13.0715","7.2621","9.1559","6.6714","7.8649","8.3846","6.8636","7.4836","7.7609","12.5684","7.9664","7.373","9.1663","10.6405","6.7931","11.058","10.467","10.5692","10.0931","5.7294","8.6057","10.0171","8.4788","8.9019","10.4362","11.9868","8.7018","11.6865","11.875","12.9949","9.0843","5.9896","8.6747","14.6107","9.7547","6.9069","9.4869","10.5294","14.0888","6.2662"
"CONTROL.GSM1000026","12.1007","10.3591","7.7162","5.6159","9.7755","8.8203","11.4512","8.3444","11.5227","8.074","9.0015","6.5386","8.7432","6.3111","9.6948","13.0687","8.0271","8.3491","6.1806","6.2961","7.2642","6.2433","11.4876","9.0528","8.9056","5.6681","8.1858","8.3739","8.8893","6.3109","9.2393","6.7057","9.3031","6.0883","9.4006","6.7508","13.7556","12.5352","5.9716","14.3878","9.4518","9.4235","7.9911","9.5838","11.9287","10.6401","8.6968","9.5931","7.6896","9.0481","10.1009","10.643","13.074","11.2357","9.7924","6.1785","6.8943","10.2921","7.4842","5.2951","5.5919","7.8526","6.4266","7.0637","13.1983","9.0699","7.0903","8.3929","10.0251","7.9208","9.2323","8.6237","6.5679","9.3001","7.1581","8.2901","6.3467","7.0067","6.367","10.7987","8.4722","5.7445","12.1517","6.8386","6.1824","7.4831","8.8397","9.5787","10.3842","10.8394","13.2066","11.5256","6.7178","8.1486","10.8839","7.7867","6.755","6.3039","10.6448","7.4564","12.2129","5.816","5.4893","8.6588","11.1353","8.858","10.8627","8.6769","14.3447","11.5336","6.3242","5.7486","6.3103","6.6881","6.4789","5.9777","5.3933","7.7377","8.1348","6.0241","7.7143","9.2422","5.874","9.0241","9.381","10.0779","8.3337","5.8242","12.0912","10.5977","10.2347","8.1831","7.0925","7.1254","11.216","6.241","7.3157","8.7452","9.5445","11.1174","10.5122","9.1527","11.37","9.5726","11.9632","11.2465","8.249","7.8917","6.5865","12.7792","12.122","12.586","7.4403","6.0243","7.2582","6.1197","5.9319","7.8414","7.5065","9.9949","8.4968","9.3034","9.5519","13.8715","5.7194","5.9953","9.4908","10.5788","8.2888","10.9451","11.2254","8.8052","7.2963","11.0638","12.3211","6.8181","6.9647","6.1159","7.8219","7.0255","6.099","7.9928","8.3388","12.6502","6.0506","8.0904","9.1714","11.1562","6.383","8.7645","9.638","9.4828","9.3465","7.0886","8.4265","9.0712","9.2783","9.1073","10.228","10.6305","7.2291","11.3135","11.3072","12.9611","9.9907","6.9359","11.1667","14.4824","10.2354","8.7222","9.6917","10.2964","13.6111","6.0992"
"CONTROL.GSM1000027","11.5383","10.8399","9.9814","6.0852","9.7266","7.4018","11.3451","8.6607","12.4444","9.3129","9.1193","7.2167","8.765","8.2172","9.1612","13.5115","7.5281","7.4621","6.04","6.6607","7.8552","7.875","10.5914","9.6064","10.1275","6.2792","9.5285","7.1521","8.4209","6.4393","10.07","8.5883","9.0395","6.9078","10.2061","9.0222","14.0058","12.5318","7.2567","15.1303","10.9616","10.9993","7.2749","9.1787","12.2295","10.2468","7.9566","9.5364","8.6734","11.0699","10.4778","11.6461","13.5405","10.2088","7.0757","6.3198","6.143","9.4729","8.3801","5.6981","6.6321","11.0956","6.3203","6.8545","13.5959","8.9223","7.8386","9.7924","11.9239","6.1764","11.0476","6.0783","6.7646","9.2184","9.5301","7.6682","6.6144","8.0744","7.1954","11.3553","8.6654","5.7999","11.1483","8.9379","6.0004","7.5985","5.8474","11.928","11.5258","10.6746","13.4076","9.8451","7.5167","9.0288","9.253","6.3691","7.61","6.8222","11.1751","7.5129","12.4418","6.8007","6.3156","10.1137","11.7573","10.712","12.1505","8.6623","14.1529","11.7005","7.3488","6.2167","6.0345","8.0231","7.0059","6.247","6.3223","8.8486","11.1059","7.2939","7.8486","6.132","6.6174","10.0892","10.3347","9.7571","9.1573","6.6427","11.9422","10.5825","10.9158","8.0332","7.5384","6.1379","11.8737","7.7465","7.9576","7.6681","8.1608","10.1329","12.0641","10.6522","10.4564","10.4838","11.7511","10.9117","8.6197","9.0488","8.6178","12.6796","12.4753","11.3394","8.4633","6.8673","8.4176","5.9522","6.6962","9.7476","7.2125","11.5689","7.3558","9.2696","11.403","12.2059","6.0301","5.8156","10.7015","12.1367","8.8868","10.0473","11.9963","9.2939","7.7657","11.0383","13.5379","7.6894","8.9384","7.5616","9.5495","9.3074","6.7682","8.6313","7.6906","12.4262","8.7186","7.8549","9.9339","11.2834","7.4543","10.2517","11.144","10.1994","10.0182","6.5798","9.4111","10.3357","9.3073","9.9023","11.4952","12.3015","8.8421","11.8148","11.5775","13.067","8.4309","6.5596","8.7087","14.263","10.5436","7.1219","8.7113","11.7592","13.9124","7.7488"
"CONTROL.GSM1000030","12.2715","10.1967","10.4171","5.7268","10.3584","7.6015","11.0135","10.8984","11.7375","9.772","9.4054","7.9805","8.5379","8.7107","7.8989","13.9267","7.3442","6.9031","5.7046","6.3574","7.1338","7.2164","8.6621","9.5149","10.3912","5.5265","6.5405","6.0873","7.6513","6.9897","10.8422","9.5288","7.844","6.003","10.1213","8.6624","13.9006","13.2176","6.6784","15.0925","8.967","11.1535","6.2434","9.3557","12.3155","10.5809","7.1187","10.4857","9.2825","10.3214","10.9039","11.2686","13.7772","11.6891","5.9778","6.7669","5.6386","10.0587","8.7011","6.792","6.6519","9.9431","6.4829","6.576","13.216","8.2302","7.9898","9.9163","10.7768","6.3348","10.2727","5.7957","6.5268","11.356","8.2283","6.5303","5.4734","7.3435","6.2724","12.851","8.0215","6.1765","10.5493","8.1408","5.7514","7.6666","7.1435","10.012","12.4641","11.1178","13.6301","11.2419","6.6662","8.9163","7.8832","6.1964","7.3093","6.5089","11.2425","7.7596","12.8192","6.3289","5.4207","9.1825","12.5757","10.1883","12.2342","10.0878","14.8068","12.5787","7.6777","5.789","5.4857","7.8767","10.5485","7.2976","9.5016","8.3599","10.0637","7.8617","6.9747","6.8066","6.3564","9.5545","11.2884","9.9633","9.5637","8.0891","12.9539","11.8762","10.7182","8.1826","7.1668","6.5073","12.1572","6.6637","8.3847","7.7055","7.8373","11.2537","10.9598","10.4918","11.9149","10.5768","13.0245","10.042","9.898","8.7073","7.3994","13.0275","11.8749","12.6525","9.3332","6.443","8.8532","5.4843","8.4398","9.7913","9.1415","11.3837","10.1339","9.5855","11.7792","14.2644","6.8265","5.648","9.8363","12.4841","9.5226","9.9266","12.7909","9.9454","8.1526","10.8901","12.4166","8.2781","8.2691","7.8607","9.0407","8.0226","6.7071","8.201","8.895","12.6199","8.3644","7.7694","10.0172","11.0651","6.7328","10.7673","12.0141","10.3966","9.9443","5.9297","9.9936","10.3718","8.9127","10.1019","10.8236","11.613","8.1686","11.1013","11.4106","12.933","8.2276","5.7928","8.2555","14.387","10.059","6.6543","8.6431","9.7511","13.8516","6.4192"
"CONTROL.GSM1000031","11.6943","9.4314","9.5044","5.5543","10.0174","7.7498","11.4294","8.2383","12.7185","8.8707","10.9957","6.3278","7.845","7.382","8.4465","12.9493","7.6363","6.8576","5.9835","6.2058","7.6069","6.6166","10.2674","9.0536","9.3471","5.5644","8.5875","5.9979","7.8138","6.4615","8.5463","7.5016","7.8685","6.3725","8.8357","7.7406","14.2086","12.878","6.3077","14.9673","9.8424","9.7461","6.3303","8.7719","11.7618","9.4055","7.981","11.1947","8.3579","9.2988","10.2524","11.1797","13.8712","9.8794","7.21","6.0232","6.1484","10.0499","7.1426","6.5096","5.6913","9.518","6.3046","6.4941","13.3604","9.1992","8.4163","8.2023","12.0073","6.107","9.0025","6.5128","7.0155","9.1855","7.7364","7.3567","5.6974","7.038","6.0299","11.6767","8.1415","6.4344","11.2165","7.4273","5.8876","7.4576","7.3972","9.6256","10.5523","10.5987","13.7836","11.4161","6.4589","8.0714","9.4228","6.9957","6.6596","6.5396","11.494","7.2143","12.0779","6.171","5.5946","9.4791","11.5987","11.1109","10.9648","8.2942","13.6583","11.3231","7.1664","5.6829","5.5689","6.441","11.2142","8.3665","10.1517","8.2351","9.5548","5.9908","7.7299","7.6463","5.9404","8.3915","8.5884","9.6197","8.516","5.7736","11.3031","10.0801","10.931","7.315","7.2444","6.8158","12.2004","6.4983","6.8996","8.3098","8.8096","10.682","11.8146","11.0973","10.5939","9.0401","11.0444","11.3896","8.5533","7.5917","6.8265","13.1773","12.3374","11.2891","7.3226","6.0493","8.0355","5.6004","6.0719","10.939","7.2627","10.9086","6.7408","8.5763","10.2618","13.6122","5.7301","6.0759","9.5864","11.9398","8.2438","11.9493","11.4812","9.6029","7.5259","10.5053","13.6515","6.7766","8.1625","6.1014","7.7045","7.9929","6.5688","7.3594","7.404","12.2271","6.9882","7.3796","9.348","10.352","6.1036","9.9996","9.7316","9.7433","9.9554","6.2923","8.0023","9.15","9.7104","8.9292","10.0883","11.9803","9.5946","11.0231","12.2382","13.0102","9.9611","5.8522","9.1906","14.6154","9.9343","7.0185","8.3859","11.9654","13.6618","6.3913"
"CONTROL.GSM1000033","12.0232","9.563","9.0345","5.5422","10.2594","8.4581","12.1538","8.1759","12.82","7.9766","10.4785","6.4978","8.6297","6.8119","7.8179","13.14","7.4684","6.9082","5.8956","6.0231","7.5343","6.7333","10.7485","8.7084","9.2758","5.5778","7.5709","6.3938","7.9353","6.6512","9.637","7.4839","8.7716","6.0588","9.3076","7.8203","14.0996","12.2572","6.6404","14.9782","9.7185","10.4023","6.5888","9.1876","11.6585","9.5822","8.5353","9.939","7.8665","9.5101","10.9133","10.9757","13.9245","10.3856","8.2219","6.1666","6.0895","10.4522","6.8596","7.2412","5.5371","9.2177","6.545","6.548","13.1991","9.251","7.1213","9.0884","10.1657","6.4919","9.2395","7.6148","6.9989","8.7038","7.3188","7.3132","5.775","6.8201","5.8389","13.0577","8.0044","6.0775","11.4754","6.7276","6.4165","8.1157","7.71","10.1669","10.4293","10.8824","13.8375","11.5612","6.8191","7.8057","9.9524","6.947","5.9284","6.2623","11.8016","6.9457","11.9756","5.7624","5.3801","9.5889","10.5386","10.4511","11.626","8.8382","14.2919","10.7103","7.6242","5.9123","5.6847","6.6673","12.4281","9.0734","11.3562","7.4254","9.0885","6.0558","8.7212","8.6706","5.8576","8.8535","8.6111","9.2172","8.6038","5.9535","10.8078","11.388","10.7506","7.948","7.1552","6.5404","11.1782","6.184","7.3126","8.2857","9.7935","10.9491","10.5724","10.033","10.9413","9.3761","11.1603","11.5099","9.0397","7.6477","7.0283","13.2361","12.2067","11.7652","7.1694","6.1244","7.4146","5.7105","5.6693","10.5268","7.5495","10.6501","6.746","8.8996","9.8151","13.9497","5.6897","6.4141","9.8359","11.8884","8.3749","12.1135","12.2909","9.5005","7.299","9.5589","13.4186","6.4706","9.3634","6.4476","7.5391","7.4318","6.1544","7.4558","7.7113","12.5526","6.7507","7.2639","9.2593","11.4382","6.1254","9.4669","10.1208","9.489","9.9838","6.5424","8.7909","9.3947","8.4224","8.7075","9.7308","11.7209","8.8408","11.7835","11.9773","13.0586","10.0156","6.6471","10.1062","14.7404","8.6989","8.0462","10.1445","10.5019","13.8125","6.4507"
"CONTROL.GSM1000034","10.657","9.6802","10.618","5.6219","10.7374","7.8912","11.0894","8.6384","13.4605","9.733","11.8881","6.0927","7.6413","9.3685","8.2983","12.9735","7.3364","7.5991","5.8534","5.8875","8.484","5.8409","10.0687","8.7316","10.0408","5.5754","9.1541","5.6491","6.6827","6.3562","9.4197","8.2912","8.8034","6.0508","8.8373","8.0748","14.6267","11.408","6.2361","15.3371","10.4274","10.1364","6.5716","8.4732","11.0085","8.5872","7.2254","9.2489","9.136","8.9159","9.8732","11.1154","14.1695","10.0615","6.5615","6.0151","5.952","10.001","6.742","6.204","5.8818","10.3133","6.5467","6.985","13.5972","9.5407","7.1586","9.1588","12.0202","6.267","8.8724","7.1588","7.5722","8.9338","8.2834","6.9806","5.6942","8.1346","5.9127","11.8947","9.4539","6.2029","11.292","7.7922","5.99","7.9042","7.5402","10.5465","11.2435","9.9661","13.5592","10.7904","5.9706","8.4907","10.127","6.8828","5.9326","6.4777","11.7148","7.6303","11.7779","6.1508","5.4368","10.137","8.9094","12.0103","11.1701","9.504","12.7167","9.8158","6.3948","5.6667","5.5714","6.9765","9.5609","9.1438","8.5179","8.3879","8.7657","6.421","8.5341","8.1443","6.1728","8.5124","8.8435","9.4431","9.1674","5.9988","10.5588","8.5711","11.4347","6.0784","7.6373","7.6654","13.0654","6.9886","7.3149","8.5391","13.3794","10.4705","12.0723","11.7559","10.0041","9.6474","11.1062","11.9411","9.7728","7.2722","6.3369","13.1245","12.5611","9.4278","7.8854","6.1796","9.3807","5.5261","6.6605","12.0293","6.7551","11.8674","6.4537","8.7029","9.5266","12.9711","5.9468","6.8511","10.6509","12.2859","9.4279","12.6748","10.3882","9.9432","8.2875","10.0093","14.3609","6.1527","8.2962","6.9457","7.7402","8.6524","6.0587","7.9877","7.3084","11.6889","8.128","7.1941","9.3161","10.0292","6.2164","10.5104","10.0358","9.5929","9.9921","6.3398","8.6257","8.9964","8.8578","8.9995","10.5532","12.6255","11.3443","10.5958","12.6642","12.5925","9.5887","6.4612","8.4895","14.5298","9.7334","6.956","7.849","12.1646","14.1114","7.2502"
